,Unnamed: 0,class,object,session,im_path,im_num,task,label
168,47123,snake,0,0,train/snake/0324.png,324,0,3
169,22335,house,0,0,train/house/0136.png,136,0,2
170,29703,mountain,0,0,train/mountain/0304.png,304,0,4
171,46940,snake,0,0,train/snake/0141.png,141,0,3
172,29814,mountain,0,0,train/mountain/0415.png,415,0,4
173,22568,house,0,0,train/house/0369.png,369,0,2
174,22366,house,0,0,train/house/0167.png,167,0,2
175,29733,mountain,0,0,train/mountain/0334.png,334,0,4
176,54973,trout,0,0,train/trout/0374.png,374,0,1
177,54863,trout,0,0,train/trout/0264.png,264,0,1
178,29533,mountain,0,0,train/mountain/0134.png,134,0,4
179,22340,house,0,0,train/house/0141.png,141,0,2
180,55059,trout,0,0,train/trout/0460.png,460,0,1
181,22290,house,0,0,train/house/0091.png,91,0,2
182,22495,house,0,0,train/house/0296.png,296,0,2
183,29477,mountain,0,0,train/mountain/0078.png,78,0,4
184,15747,crab,0,0,train/crab/0148.png,148,0,0
185,54801,trout,0,0,train/trout/0202.png,202,0,1
186,15710,crab,0,0,train/crab/0111.png,111,0,0
187,46995,snake,0,0,train/snake/0196.png,196,0,3
188,55088,trout,0,0,train/trout/0489.png,489,0,1
189,55024,trout,0,0,train/trout/0425.png,425,0,1
190,54701,trout,0,0,train/trout/0102.png,102,0,1
191,22369,house,0,0,train/house/0170.png,170,0,2
192,22309,house,0,0,train/house/0110.png,110,0,2
193,55035,trout,0,0,train/trout/0436.png,436,0,1
194,22421,house,0,0,train/house/0222.png,222,0,2
195,22555,house,0,0,train/house/0356.png,356,0,2
196,15671,crab,0,0,train/crab/0072.png,72,0,0
197,46909,snake,0,0,train/snake/0110.png,110,0,3
198,54661,trout,0,0,train/trout/0062.png,62,0,1
199,22236,house,0,0,train/house/0037.png,37,0,2
200,16050,crab,0,0,train/crab/0451.png,451,0,0
201,47036,snake,0,0,train/snake/0237.png,237,0,3
202,46925,snake,0,0,train/snake/0126.png,126,0,3
203,29441,mountain,0,0,train/mountain/0042.png,42,0,4
204,15862,crab,0,0,train/crab/0263.png,263,0,0
205,47071,snake,0,0,train/snake/0272.png,272,0,3
206,22212,house,0,0,train/house/0013.png,13,0,2
207,54736,trout,0,0,train/trout/0137.png,137,0,1
208,15958,crab,0,0,train/crab/0359.png,359,0,0
209,29485,mountain,0,0,train/mountain/0086.png,86,0,4
210,15939,crab,0,0,train/crab/0340.png,340,0,0
211,16000,crab,0,0,train/crab/0401.png,401,0,0
212,54889,trout,0,0,train/trout/0290.png,290,0,1
213,22502,house,0,0,train/house/0303.png,303,0,2
214,15750,crab,0,0,train/crab/0151.png,151,0,0
215,29805,mountain,0,0,train/mountain/0406.png,406,0,4
216,54802,trout,0,0,train/trout/0203.png,203,0,1
217,29833,mountain,0,0,train/mountain/0434.png,434,0,4
218,29536,mountain,0,0,train/mountain/0137.png,137,0,4
219,54735,trout,0,0,train/trout/0136.png,136,0,1
220,29816,mountain,0,0,train/mountain/0417.png,417,0,4
221,29838,mountain,0,0,train/mountain/0439.png,439,0,4
222,15998,crab,0,0,train/crab/0399.png,399,0,0
223,47217,snake,0,0,train/snake/0418.png,418,0,3
224,15689,crab,0,0,train/crab/0090.png,90,0,0
225,46871,snake,0,0,train/snake/0072.png,72,0,3
226,15995,crab,0,0,train/crab/0396.png,396,0,0
227,22394,house,0,0,train/house/0195.png,195,0,2
228,29618,mountain,0,0,train/mountain/0219.png,219,0,4
229,54942,trout,0,0,train/trout/0343.png,343,0,1
230,54679,trout,0,0,train/trout/0080.png,80,0,1
231,54739,trout,0,0,train/trout/0140.png,140,0,1
232,54986,trout,0,0,train/trout/0387.png,387,0,1
233,54776,trout,0,0,train/trout/0177.png,177,0,1
234,15832,crab,0,0,train/crab/0233.png,233,0,0
235,46951,snake,0,0,train/snake/0152.png,152,0,3
236,29850,mountain,0,0,train/mountain/0451.png,451,0,4
237,29681,mountain,0,0,train/mountain/0282.png,282,0,4
238,29720,mountain,0,0,train/mountain/0321.png,321,0,4
239,15613,crab,0,0,train/crab/0014.png,14,0,0
240,29732,mountain,0,0,train/mountain/0333.png,333,0,4
241,22545,house,0,0,train/house/0346.png,346,0,2
242,22564,house,0,0,train/house/0365.png,365,0,2
243,54972,trout,0,0,train/trout/0373.png,373,0,1
244,46843,snake,0,0,train/snake/0044.png,44,0,3
245,47120,snake,0,0,train/snake/0321.png,321,0,3
246,22677,house,0,0,train/house/0478.png,478,0,2
247,29534,mountain,0,0,train/mountain/0135.png,135,0,4
248,15741,crab,0,0,train/crab/0142.png,142,0,0
249,15804,crab,0,0,train/crab/0205.png,205,0,0
250,22211,house,0,0,train/house/0012.png,12,0,2
251,29668,mountain,0,0,train/mountain/0269.png,269,0,4
252,47077,snake,0,0,train/snake/0278.png,278,0,3
253,47255,snake,0,0,train/snake/0456.png,456,0,3
254,16084,crab,0,0,train/crab/0485.png,485,0,0
255,47205,snake,0,0,train/snake/0406.png,406,0,3
256,29688,mountain,0,0,train/mountain/0289.png,289,0,4
257,22337,house,0,0,train/house/0138.png,138,0,2
258,47096,snake,0,0,train/snake/0297.png,297,0,3
259,29447,mountain,0,0,train/mountain/0048.png,48,0,4
260,46953,snake,0,0,train/snake/0154.png,154,0,3
261,16064,crab,0,0,train/crab/0465.png,465,0,0
262,15972,crab,0,0,train/crab/0373.png,373,0,0
263,16015,crab,0,0,train/crab/0416.png,416,0,0
264,22203,house,0,0,train/house/0004.png,4,0,2
265,55001,trout,0,0,train/trout/0402.png,402,0,1
266,47297,snake,0,0,train/snake/0498.png,498,0,3
267,47212,snake,0,0,train/snake/0413.png,413,0,3
268,29774,mountain,0,0,train/mountain/0375.png,375,0,4
269,54711,trout,0,0,train/trout/0112.png,112,0,1
270,54638,trout,0,0,train/trout/0039.png,39,0,1
271,15612,crab,0,0,train/crab/0013.png,13,0,0
272,47050,snake,0,0,train/snake/0251.png,251,0,3
273,16026,crab,0,0,train/crab/0427.png,427,0,0
274,29806,mountain,0,0,train/mountain/0407.png,407,0,4
275,54611,trout,0,0,train/trout/0012.png,12,0,1
276,55041,trout,0,0,train/trout/0442.png,442,0,1
277,16027,crab,0,0,train/crab/0428.png,428,0,0
278,22561,house,0,0,train/house/0362.png,362,0,2
279,15974,crab,0,0,train/crab/0375.png,375,0,0
280,22548,house,0,0,train/house/0349.png,349,0,2
281,22223,house,0,0,train/house/0024.png,24,0,2
282,22360,house,0,0,train/house/0161.png,161,0,2
283,16063,crab,0,0,train/crab/0464.png,464,0,0
284,15717,crab,0,0,train/crab/0118.png,118,0,0
285,47058,snake,0,0,train/snake/0259.png,259,0,3
286,54984,trout,0,0,train/trout/0385.png,385,0,1
287,15651,crab,0,0,train/crab/0052.png,52,0,0
288,47091,snake,0,0,train/snake/0292.png,292,0,3
289,47146,snake,0,0,train/snake/0347.png,347,0,3
290,47113,snake,0,0,train/snake/0314.png,314,0,3
291,29794,mountain,0,0,train/mountain/0395.png,395,0,4
292,46989,snake,0,0,train/snake/0190.png,190,0,3
293,55081,trout,0,0,train/trout/0482.png,482,0,1
294,29830,mountain,0,0,train/mountain/0431.png,431,0,4
295,46844,snake,0,0,train/snake/0045.png,45,0,3
296,15940,crab,0,0,train/crab/0341.png,341,0,0
297,54760,trout,0,0,train/trout/0161.png,161,0,1
298,22678,house,0,0,train/house/0479.png,479,0,2
299,15790,crab,0,0,train/crab/0191.png,191,0,0
300,54790,trout,0,0,train/trout/0191.png,191,0,1
301,47079,snake,0,0,train/snake/0280.png,280,0,3
302,22427,house,0,0,train/house/0228.png,228,0,2
303,29605,mountain,0,0,train/mountain/0206.png,206,0,4
304,47034,snake,0,0,train/snake/0235.png,235,0,3
305,22524,house,0,0,train/house/0325.png,325,0,2
306,16079,crab,0,0,train/crab/0480.png,480,0,0
307,54728,trout,0,0,train/trout/0129.png,129,0,1
308,22595,house,0,0,train/house/0396.png,396,0,2
309,29887,mountain,0,0,train/mountain/0488.png,488,0,4
310,29802,mountain,0,0,train/mountain/0403.png,403,0,4
311,15699,crab,0,0,train/crab/0100.png,100,0,0
312,55005,trout,0,0,train/trout/0406.png,406,0,1
313,22364,house,0,0,train/house/0165.png,165,0,2
314,47214,snake,0,0,train/snake/0415.png,415,0,3
315,47081,snake,0,0,train/snake/0282.png,282,0,3
316,54943,trout,0,0,train/trout/0344.png,344,0,1
317,54897,trout,0,0,train/trout/0298.png,298,0,1
318,29570,mountain,0,0,train/mountain/0171.png,171,0,4
319,54692,trout,0,0,train/trout/0093.png,93,0,1
320,15643,crab,0,0,train/crab/0044.png,44,0,0
321,15607,crab,0,0,train/crab/0008.png,8,0,0
322,15826,crab,0,0,train/crab/0227.png,227,0,0
323,47295,snake,0,0,train/snake/0496.png,496,0,3
324,15976,crab,0,0,train/crab/0377.png,377,0,0
325,22295,house,0,0,train/house/0096.png,96,0,2
326,29651,mountain,0,0,train/mountain/0252.png,252,0,4
327,55079,trout,0,0,train/trout/0480.png,480,0,1
328,15742,crab,0,0,train/crab/0143.png,143,0,0
329,22214,house,0,0,train/house/0015.png,15,0,2
330,54782,trout,0,0,train/trout/0183.png,183,0,1
331,15918,crab,0,0,train/crab/0319.png,319,0,0
332,47107,snake,0,0,train/snake/0308.png,308,0,3
333,54839,trout,0,0,train/trout/0240.png,240,0,1
334,29577,mountain,0,0,train/mountain/0178.png,178,0,4
335,29825,mountain,0,0,train/mountain/0426.png,426,0,4
336,47180,snake,0,0,train/snake/0381.png,381,0,3
337,15962,crab,0,0,train/crab/0363.png,363,0,0
338,46986,snake,0,0,train/snake/0187.png,187,0,3
339,47282,snake,0,0,train/snake/0483.png,483,0,3
340,46878,snake,0,0,train/snake/0079.png,79,0,3
341,29625,mountain,0,0,train/mountain/0226.png,226,0,4
342,47033,snake,0,0,train/snake/0234.png,234,0,3
343,54900,trout,0,0,train/trout/0301.png,301,0,1
344,54653,trout,0,0,train/trout/0054.png,54,0,1
345,29826,mountain,0,0,train/mountain/0427.png,427,0,4
346,47115,snake,0,0,train/snake/0316.png,316,0,3
347,54858,trout,0,0,train/trout/0259.png,259,0,1
348,22319,house,0,0,train/house/0120.png,120,0,2
349,54690,trout,0,0,train/trout/0091.png,91,0,1
350,22352,house,0,0,train/house/0153.png,153,0,2
351,54816,trout,0,0,train/trout/0217.png,217,0,1
352,54744,trout,0,0,train/trout/0145.png,145,0,1
353,47236,snake,0,0,train/snake/0437.png,437,0,3
354,16012,crab,0,0,train/crab/0413.png,413,0,0
355,46979,snake,0,0,train/snake/0180.png,180,0,3
356,54674,trout,0,0,train/trout/0075.png,75,0,1
357,47054,snake,0,0,train/snake/0255.png,255,0,3
358,15729,crab,0,0,train/crab/0130.png,130,0,0
359,29516,mountain,0,0,train/mountain/0117.png,117,0,4
360,22388,house,0,0,train/house/0189.png,189,0,2
361,55040,trout,0,0,train/trout/0441.png,441,0,1
362,29470,mountain,0,0,train/mountain/0071.png,71,0,4
363,47152,snake,0,0,train/snake/0353.png,353,0,3
364,54713,trout,0,0,train/trout/0114.png,114,0,1
365,22405,house,0,0,train/house/0206.png,206,0,2
366,22222,house,0,0,train/house/0023.png,23,0,2
367,22661,house,0,0,train/house/0462.png,462,0,2
368,15837,crab,0,0,train/crab/0238.png,238,0,0
369,15986,crab,0,0,train/crab/0387.png,387,0,0
370,29730,mountain,0,0,train/mountain/0331.png,331,0,4
371,47093,snake,0,0,train/snake/0294.png,294,0,3
372,55066,trout,0,0,train/trout/0467.png,467,0,1
373,29691,mountain,0,0,train/mountain/0292.png,292,0,4
374,15969,crab,0,0,train/crab/0370.png,370,0,0
375,54866,trout,0,0,train/trout/0267.png,267,0,1
376,29567,mountain,0,0,train/mountain/0168.png,168,0,4
377,15675,crab,0,0,train/crab/0076.png,76,0,0
378,15654,crab,0,0,train/crab/0055.png,55,0,0
379,54935,trout,0,0,train/trout/0336.png,336,0,1
380,54821,trout,0,0,train/trout/0222.png,222,0,1
381,29622,mountain,0,0,train/mountain/0223.png,223,0,4
382,54924,trout,0,0,train/trout/0325.png,325,0,1
383,54997,trout,0,0,train/trout/0398.png,398,0,1
384,46908,snake,0,0,train/snake/0109.png,109,0,3
385,47121,snake,0,0,train/snake/0322.png,322,0,3
386,22480,house,0,0,train/house/0281.png,281,0,2
387,29708,mountain,0,0,train/mountain/0309.png,309,0,4
388,54919,trout,0,0,train/trout/0320.png,320,0,1
389,15773,crab,0,0,train/crab/0174.png,174,0,0
390,15646,crab,0,0,train/crab/0047.png,47,0,0
391,54859,trout,0,0,train/trout/0260.png,260,0,1
392,54996,trout,0,0,train/trout/0397.png,397,0,1
393,29481,mountain,0,0,train/mountain/0082.png,82,0,4
394,47147,snake,0,0,train/snake/0348.png,348,0,3
395,29709,mountain,0,0,train/mountain/0310.png,310,0,4
396,22655,house,0,0,train/house/0456.png,456,0,2
397,22646,house,0,0,train/house/0447.png,447,0,2
398,54921,trout,0,0,train/trout/0322.png,322,0,1
399,29519,mountain,0,0,train/mountain/0120.png,120,0,4
400,46824,snake,0,0,train/snake/0025.png,25,0,3
401,16023,crab,0,0,train/crab/0424.png,424,0,0
402,46809,snake,0,0,train/snake/0010.png,10,0,3
403,46980,snake,0,0,train/snake/0181.png,181,0,3
404,15700,crab,0,0,train/crab/0101.png,101,0,0
405,46823,snake,0,0,train/snake/0024.png,24,0,3
406,22246,house,0,0,train/house/0047.png,47,0,2
407,46927,snake,0,0,train/snake/0128.png,128,0,3
408,46933,snake,0,0,train/snake/0134.png,134,0,3
409,46822,snake,0,0,train/snake/0023.png,23,0,3
410,46842,snake,0,0,train/snake/0043.png,43,0,3
411,55056,trout,0,0,train/trout/0457.png,457,0,1
412,54842,trout,0,0,train/trout/0243.png,243,0,1
413,54880,trout,0,0,train/trout/0281.png,281,0,1
414,29752,mountain,0,0,train/mountain/0353.png,353,0,4
415,22417,house,0,0,train/house/0218.png,218,0,2
416,29721,mountain,0,0,train/mountain/0322.png,322,0,4
417,22287,house,0,0,train/house/0088.png,88,0,2
418,15967,crab,0,0,train/crab/0368.png,368,0,0
419,54985,trout,0,0,train/trout/0386.png,386,0,1
420,54730,trout,0,0,train/trout/0131.png,131,0,1
421,29636,mountain,0,0,train/mountain/0237.png,237,0,4
422,54828,trout,0,0,train/trout/0229.png,229,0,1
423,54737,trout,0,0,train/trout/0138.png,138,0,1
424,54686,trout,0,0,train/trout/0087.png,87,0,1
425,15697,crab,0,0,train/crab/0098.png,98,0,0
426,29482,mountain,0,0,train/mountain/0083.png,83,0,4
427,29632,mountain,0,0,train/mountain/0233.png,233,0,4
428,54804,trout,0,0,train/trout/0205.png,205,0,1
429,29411,mountain,0,0,train/mountain/0012.png,12,0,4
430,22296,house,0,0,train/house/0097.png,97,0,2
431,16016,crab,0,0,train/crab/0417.png,417,0,0
432,15628,crab,0,0,train/crab/0029.png,29,0,0
433,22540,house,0,0,train/house/0341.png,341,0,2
434,29613,mountain,0,0,train/mountain/0214.png,214,0,4
435,29869,mountain,0,0,train/mountain/0470.png,470,0,4
436,46944,snake,0,0,train/snake/0145.png,145,0,3
437,22244,house,0,0,train/house/0045.png,45,0,2
438,54699,trout,0,0,train/trout/0100.png,100,0,1
439,29713,mountain,0,0,train/mountain/0314.png,314,0,4
440,22372,house,0,0,train/house/0173.png,173,0,2
441,47249,snake,0,0,train/snake/0450.png,450,0,3
442,16071,crab,0,0,train/crab/0472.png,472,0,0
443,22532,house,0,0,train/house/0333.png,333,0,2
444,54882,trout,0,0,train/trout/0283.png,283,0,1
445,22213,house,0,0,train/house/0014.png,14,0,2
446,54702,trout,0,0,train/trout/0103.png,103,0,1
447,54789,trout,0,0,train/trout/0190.png,190,0,1
448,22686,house,0,0,train/house/0487.png,487,0,2
449,47204,snake,0,0,train/snake/0405.png,405,0,3
450,22432,house,0,0,train/house/0233.png,233,0,2
451,47059,snake,0,0,train/snake/0260.png,260,0,3
452,54979,trout,0,0,train/trout/0380.png,380,0,1
453,15859,crab,0,0,train/crab/0260.png,260,0,0
454,47106,snake,0,0,train/snake/0307.png,307,0,3
455,47247,snake,0,0,train/snake/0448.png,448,0,3
456,22407,house,0,0,train/house/0208.png,208,0,2
457,15867,crab,0,0,train/crab/0268.png,268,0,0
458,15718,crab,0,0,train/crab/0119.png,119,0,0
459,22541,house,0,0,train/house/0342.png,342,0,2
460,22504,house,0,0,train/house/0305.png,305,0,2
461,47097,snake,0,0,train/snake/0298.png,298,0,3
462,46988,snake,0,0,train/snake/0189.png,189,0,3
463,54688,trout,0,0,train/trout/0089.png,89,0,1
464,22647,house,0,0,train/house/0448.png,448,0,2
465,47153,snake,0,0,train/snake/0354.png,354,0,3
466,55082,trout,0,0,train/trout/0483.png,483,0,1
467,29831,mountain,0,0,train/mountain/0432.png,432,0,4
468,54691,trout,0,0,train/trout/0092.png,92,0,1
469,15996,crab,0,0,train/crab/0397.png,397,0,0
470,15950,crab,0,0,train/crab/0351.png,351,0,0
471,22217,house,0,0,train/house/0018.png,18,0,2
472,54715,trout,0,0,train/trout/0116.png,116,0,1
473,22599,house,0,0,train/house/0400.png,400,0,2
474,46966,snake,0,0,train/snake/0167.png,167,0,3
475,54868,trout,0,0,train/trout/0269.png,269,0,1
476,15636,crab,0,0,train/crab/0037.png,37,0,0
477,29484,mountain,0,0,train/mountain/0085.png,85,0,4
478,55026,trout,0,0,train/trout/0427.png,427,0,1
479,22413,house,0,0,train/house/0214.png,214,0,2
480,15658,crab,0,0,train/crab/0059.png,59,0,0
481,15758,crab,0,0,train/crab/0159.png,159,0,0
482,46806,snake,0,0,train/snake/0007.png,7,0,3
483,15983,crab,0,0,train/crab/0384.png,384,0,0
484,29546,mountain,0,0,train/mountain/0147.png,147,0,4
485,15813,crab,0,0,train/crab/0214.png,214,0,0
486,29892,mountain,0,0,train/mountain/0493.png,493,0,4
487,15740,crab,0,0,train/crab/0141.png,141,0,0
488,54671,trout,0,0,train/trout/0072.png,72,0,1
489,47103,snake,0,0,train/snake/0304.png,304,0,3
490,16065,crab,0,0,train/crab/0466.png,466,0,0
491,16014,crab,0,0,train/crab/0415.png,415,0,0
492,54913,trout,0,0,train/trout/0314.png,314,0,1
493,15899,crab,0,0,train/crab/0300.png,300,0,0
494,29748,mountain,0,0,train/mountain/0349.png,349,0,4
495,54781,trout,0,0,train/trout/0182.png,182,0,1
496,54830,trout,0,0,train/trout/0231.png,231,0,1
497,54872,trout,0,0,train/trout/0273.png,273,0,1
