,class,object,session,im_path,im_num
118,apple,0,0,train/apple/0119.png,119
119,apple,0,0,train/apple/0120.png,120
120,apple,0,0,train/apple/0121.png,121
121,apple,0,0,train/apple/0122.png,122
122,apple,0,0,train/apple/0123.png,123
123,apple,0,0,train/apple/0124.png,124
124,apple,0,0,train/apple/0125.png,125
125,apple,0,0,train/apple/0126.png,126
126,apple,0,0,train/apple/0127.png,127
127,apple,0,0,train/apple/0128.png,128
128,apple,0,0,train/apple/0129.png,129
129,apple,0,0,train/apple/0130.png,130
130,apple,0,0,train/apple/0131.png,131
131,apple,0,0,train/apple/0132.png,132
132,apple,0,0,train/apple/0133.png,133
133,apple,0,0,train/apple/0134.png,134
134,apple,0,0,train/apple/0135.png,135
135,apple,0,0,train/apple/0136.png,136
136,apple,0,0,train/apple/0137.png,137
137,apple,0,0,train/apple/0138.png,138
138,apple,0,0,train/apple/0139.png,139
139,apple,0,0,train/apple/0140.png,140
140,apple,0,0,train/apple/0141.png,141
141,apple,0,0,train/apple/0142.png,142
142,apple,0,0,train/apple/0143.png,143
143,apple,0,0,train/apple/0144.png,144
144,apple,0,0,train/apple/0145.png,145
145,apple,0,0,train/apple/0146.png,146
146,apple,0,0,train/apple/0147.png,147
147,apple,0,0,train/apple/0148.png,148
148,apple,0,0,train/apple/0149.png,149
149,apple,0,0,train/apple/0150.png,150
150,apple,0,0,train/apple/0151.png,151
151,apple,0,0,train/apple/0152.png,152
152,apple,0,0,train/apple/0153.png,153
153,apple,0,0,train/apple/0154.png,154
154,apple,0,0,train/apple/0155.png,155
155,apple,0,0,train/apple/0156.png,156
156,apple,0,0,train/apple/0157.png,157
157,apple,0,0,train/apple/0158.png,158
158,apple,0,0,train/apple/0159.png,159
159,apple,0,0,train/apple/0160.png,160
160,apple,0,0,train/apple/0161.png,161
161,apple,0,0,train/apple/0162.png,162
162,apple,0,0,train/apple/0163.png,163
163,apple,0,0,train/apple/0164.png,164
164,apple,0,0,train/apple/0165.png,165
165,apple,0,0,train/apple/0166.png,166
166,apple,0,0,train/apple/0167.png,167
167,apple,0,0,train/apple/0168.png,168
168,apple,0,0,train/apple/0169.png,169
169,apple,0,0,train/apple/0170.png,170
170,apple,0,0,train/apple/0171.png,171
171,apple,0,0,train/apple/0172.png,172
172,apple,0,0,train/apple/0173.png,173
173,apple,0,0,train/apple/0174.png,174
174,apple,0,0,train/apple/0175.png,175
175,apple,0,0,train/apple/0176.png,176
176,apple,0,0,train/apple/0177.png,177
177,apple,0,0,train/apple/0178.png,178
178,apple,0,0,train/apple/0179.png,179
179,apple,0,0,train/apple/0180.png,180
180,apple,0,0,train/apple/0181.png,181
181,apple,0,0,train/apple/0182.png,182
182,apple,0,0,train/apple/0183.png,183
183,apple,0,0,train/apple/0184.png,184
184,apple,0,0,train/apple/0185.png,185
185,apple,0,0,train/apple/0186.png,186
186,apple,0,0,train/apple/0187.png,187
187,apple,0,0,train/apple/0188.png,188
188,apple,0,0,train/apple/0189.png,189
189,apple,0,0,train/apple/0190.png,190
190,apple,0,0,train/apple/0191.png,191
191,apple,0,0,train/apple/0192.png,192
192,apple,0,0,train/apple/0193.png,193
193,apple,0,0,train/apple/0194.png,194
194,apple,0,0,train/apple/0195.png,195
195,apple,0,0,train/apple/0196.png,196
196,apple,0,0,train/apple/0197.png,197
197,apple,0,0,train/apple/0198.png,198
198,apple,0,0,train/apple/0199.png,199
199,apple,0,0,train/apple/0200.png,200
200,apple,0,0,train/apple/0201.png,201
201,apple,0,0,train/apple/0202.png,202
202,apple,0,0,train/apple/0203.png,203
203,apple,0,0,train/apple/0204.png,204
204,apple,0,0,train/apple/0205.png,205
205,apple,0,0,train/apple/0206.png,206
206,apple,0,0,train/apple/0207.png,207
207,apple,0,0,train/apple/0208.png,208
208,apple,0,0,train/apple/0209.png,209
209,apple,0,0,train/apple/0210.png,210
210,apple,0,0,train/apple/0211.png,211
211,apple,0,0,train/apple/0212.png,212
212,apple,0,0,train/apple/0213.png,213
213,apple,0,0,train/apple/0214.png,214
214,apple,0,0,train/apple/0215.png,215
215,apple,0,0,train/apple/0216.png,216
216,apple,0,0,train/apple/0217.png,217
217,apple,0,0,train/apple/0218.png,218
218,apple,0,0,train/apple/0219.png,219
219,apple,0,0,train/apple/0220.png,220
220,apple,0,0,train/apple/0221.png,221
221,apple,0,0,train/apple/0222.png,222
222,apple,0,0,train/apple/0223.png,223
223,apple,0,0,train/apple/0224.png,224
224,apple,0,0,train/apple/0225.png,225
225,apple,0,0,train/apple/0226.png,226
226,apple,0,0,train/apple/0227.png,227
227,apple,0,0,train/apple/0228.png,228
228,apple,0,0,train/apple/0229.png,229
229,apple,0,0,train/apple/0230.png,230
230,apple,0,0,train/apple/0231.png,231
231,apple,0,0,train/apple/0232.png,232
232,apple,0,0,train/apple/0233.png,233
233,apple,0,0,train/apple/0234.png,234
234,apple,0,0,train/apple/0235.png,235
235,apple,0,0,train/apple/0236.png,236
236,apple,0,0,train/apple/0237.png,237
237,apple,0,0,train/apple/0238.png,238
238,apple,0,0,train/apple/0239.png,239
239,apple,0,0,train/apple/0240.png,240
240,apple,0,0,train/apple/0241.png,241
241,apple,0,0,train/apple/0242.png,242
242,apple,0,0,train/apple/0243.png,243
243,apple,0,0,train/apple/0244.png,244
244,apple,0,0,train/apple/0245.png,245
245,apple,0,0,train/apple/0246.png,246
246,apple,0,0,train/apple/0247.png,247
247,apple,0,0,train/apple/0248.png,248
248,apple,0,0,train/apple/0249.png,249
249,apple,0,0,train/apple/0250.png,250
250,apple,0,0,train/apple/0251.png,251
251,apple,0,0,train/apple/0252.png,252
252,apple,0,0,train/apple/0253.png,253
253,apple,0,0,train/apple/0254.png,254
254,apple,0,0,train/apple/0255.png,255
255,apple,0,0,train/apple/0256.png,256
256,apple,0,0,train/apple/0257.png,257
257,apple,0,0,train/apple/0258.png,258
258,apple,0,0,train/apple/0259.png,259
259,apple,0,0,train/apple/0260.png,260
260,apple,0,0,train/apple/0261.png,261
261,apple,0,0,train/apple/0262.png,262
262,apple,0,0,train/apple/0263.png,263
263,apple,0,0,train/apple/0264.png,264
264,apple,0,0,train/apple/0265.png,265
265,apple,0,0,train/apple/0266.png,266
266,apple,0,0,train/apple/0267.png,267
267,apple,0,0,train/apple/0268.png,268
268,apple,0,0,train/apple/0269.png,269
269,apple,0,0,train/apple/0270.png,270
270,apple,0,0,train/apple/0271.png,271
271,apple,0,0,train/apple/0272.png,272
272,apple,0,0,train/apple/0273.png,273
273,apple,0,0,train/apple/0274.png,274
274,apple,0,0,train/apple/0275.png,275
275,apple,0,0,train/apple/0276.png,276
276,apple,0,0,train/apple/0277.png,277
277,apple,0,0,train/apple/0278.png,278
278,apple,0,0,train/apple/0279.png,279
279,apple,0,0,train/apple/0280.png,280
280,apple,0,0,train/apple/0281.png,281
281,apple,0,0,train/apple/0282.png,282
282,apple,0,0,train/apple/0283.png,283
283,apple,0,0,train/apple/0284.png,284
284,apple,0,0,train/apple/0285.png,285
285,apple,0,0,train/apple/0286.png,286
286,apple,0,0,train/apple/0287.png,287
287,apple,0,0,train/apple/0288.png,288
288,apple,0,0,train/apple/0289.png,289
289,apple,0,0,train/apple/0290.png,290
290,apple,0,0,train/apple/0291.png,291
291,apple,0,0,train/apple/0292.png,292
292,apple,0,0,train/apple/0293.png,293
293,apple,0,0,train/apple/0294.png,294
294,apple,0,0,train/apple/0295.png,295
295,apple,0,0,train/apple/0296.png,296
296,apple,0,0,train/apple/0297.png,297
297,apple,0,0,train/apple/0298.png,298
298,apple,0,0,train/apple/0299.png,299
299,apple,0,0,train/apple/0300.png,300
300,apple,0,0,train/apple/0301.png,301
301,apple,0,0,train/apple/0302.png,302
302,apple,0,0,train/apple/0303.png,303
303,apple,0,0,train/apple/0304.png,304
304,apple,0,0,train/apple/0305.png,305
305,apple,0,0,train/apple/0306.png,306
306,apple,0,0,train/apple/0307.png,307
307,apple,0,0,train/apple/0308.png,308
308,apple,0,0,train/apple/0309.png,309
309,apple,0,0,train/apple/0310.png,310
310,apple,0,0,train/apple/0311.png,311
311,apple,0,0,train/apple/0312.png,312
312,apple,0,0,train/apple/0313.png,313
313,apple,0,0,train/apple/0314.png,314
314,apple,0,0,train/apple/0315.png,315
315,apple,0,0,train/apple/0316.png,316
316,apple,0,0,train/apple/0317.png,317
317,apple,0,0,train/apple/0318.png,318
318,apple,0,0,train/apple/0319.png,319
319,apple,0,0,train/apple/0320.png,320
320,apple,0,0,train/apple/0321.png,321
321,apple,0,0,train/apple/0322.png,322
322,apple,0,0,train/apple/0323.png,323
323,apple,0,0,train/apple/0324.png,324
324,apple,0,0,train/apple/0325.png,325
325,apple,0,0,train/apple/0326.png,326
326,apple,0,0,train/apple/0327.png,327
327,apple,0,0,train/apple/0328.png,328
328,apple,0,0,train/apple/0329.png,329
329,apple,0,0,train/apple/0330.png,330
330,apple,0,0,train/apple/0331.png,331
331,apple,0,0,train/apple/0332.png,332
332,apple,0,0,train/apple/0333.png,333
333,apple,0,0,train/apple/0334.png,334
334,apple,0,0,train/apple/0335.png,335
335,apple,0,0,train/apple/0336.png,336
336,apple,0,0,train/apple/0337.png,337
337,apple,0,0,train/apple/0338.png,338
338,apple,0,0,train/apple/0339.png,339
339,apple,0,0,train/apple/0340.png,340
340,apple,0,0,train/apple/0341.png,341
341,apple,0,0,train/apple/0342.png,342
342,apple,0,0,train/apple/0343.png,343
343,apple,0,0,train/apple/0344.png,344
344,apple,0,0,train/apple/0345.png,345
345,apple,0,0,train/apple/0346.png,346
346,apple,0,0,train/apple/0347.png,347
347,apple,0,0,train/apple/0348.png,348
348,apple,0,0,train/apple/0349.png,349
349,apple,0,0,train/apple/0350.png,350
350,apple,0,0,train/apple/0351.png,351
351,apple,0,0,train/apple/0352.png,352
352,apple,0,0,train/apple/0353.png,353
353,apple,0,0,train/apple/0354.png,354
354,apple,0,0,train/apple/0355.png,355
355,apple,0,0,train/apple/0356.png,356
356,apple,0,0,train/apple/0357.png,357
357,apple,0,0,train/apple/0358.png,358
358,apple,0,0,train/apple/0359.png,359
359,apple,0,0,train/apple/0360.png,360
360,apple,0,0,train/apple/0361.png,361
361,apple,0,0,train/apple/0362.png,362
362,apple,0,0,train/apple/0363.png,363
363,apple,0,0,train/apple/0364.png,364
364,apple,0,0,train/apple/0365.png,365
365,apple,0,0,train/apple/0366.png,366
366,apple,0,0,train/apple/0367.png,367
367,apple,0,0,train/apple/0368.png,368
368,apple,0,0,train/apple/0369.png,369
369,apple,0,0,train/apple/0370.png,370
370,apple,0,0,train/apple/0371.png,371
371,apple,0,0,train/apple/0372.png,372
372,apple,0,0,train/apple/0373.png,373
373,apple,0,0,train/apple/0374.png,374
374,apple,0,0,train/apple/0375.png,375
375,apple,0,0,train/apple/0376.png,376
376,apple,0,0,train/apple/0377.png,377
377,apple,0,0,train/apple/0378.png,378
378,apple,0,0,train/apple/0379.png,379
379,apple,0,0,train/apple/0380.png,380
380,apple,0,0,train/apple/0381.png,381
381,apple,0,0,train/apple/0382.png,382
382,apple,0,0,train/apple/0383.png,383
383,apple,0,0,train/apple/0384.png,384
384,apple,0,0,train/apple/0385.png,385
385,apple,0,0,train/apple/0386.png,386
386,apple,0,0,train/apple/0387.png,387
387,apple,0,0,train/apple/0388.png,388
388,apple,0,0,train/apple/0389.png,389
389,apple,0,0,train/apple/0390.png,390
390,apple,0,0,train/apple/0391.png,391
391,apple,0,0,train/apple/0392.png,392
392,apple,0,0,train/apple/0393.png,393
393,apple,0,0,train/apple/0394.png,394
394,apple,0,0,train/apple/0395.png,395
395,apple,0,0,train/apple/0396.png,396
396,apple,0,0,train/apple/0397.png,397
397,apple,0,0,train/apple/0398.png,398
398,apple,0,0,train/apple/0399.png,399
399,apple,0,0,train/apple/0400.png,400
400,apple,0,0,train/apple/0401.png,401
401,apple,0,0,train/apple/0402.png,402
402,apple,0,0,train/apple/0403.png,403
403,apple,0,0,train/apple/0404.png,404
404,apple,0,0,train/apple/0405.png,405
405,apple,0,0,train/apple/0406.png,406
406,apple,0,0,train/apple/0407.png,407
407,apple,0,0,train/apple/0408.png,408
408,apple,0,0,train/apple/0409.png,409
409,apple,0,0,train/apple/0410.png,410
410,apple,0,0,train/apple/0411.png,411
411,apple,0,0,train/apple/0412.png,412
412,apple,0,0,train/apple/0413.png,413
413,apple,0,0,train/apple/0414.png,414
414,apple,0,0,train/apple/0415.png,415
415,apple,0,0,train/apple/0416.png,416
416,apple,0,0,train/apple/0417.png,417
417,apple,0,0,train/apple/0418.png,418
418,apple,0,0,train/apple/0419.png,419
419,apple,0,0,train/apple/0420.png,420
420,apple,0,0,train/apple/0421.png,421
421,apple,0,0,train/apple/0422.png,422
422,apple,0,0,train/apple/0423.png,423
423,apple,0,0,train/apple/0424.png,424
424,apple,0,0,train/apple/0425.png,425
425,apple,0,0,train/apple/0426.png,426
426,apple,0,0,train/apple/0427.png,427
427,apple,0,0,train/apple/0428.png,428
428,apple,0,0,train/apple/0429.png,429
429,apple,0,0,train/apple/0430.png,430
430,apple,0,0,train/apple/0431.png,431
431,apple,0,0,train/apple/0432.png,432
432,apple,0,0,train/apple/0433.png,433
433,apple,0,0,train/apple/0434.png,434
434,apple,0,0,train/apple/0435.png,435
435,apple,0,0,train/apple/0436.png,436
436,apple,0,0,train/apple/0437.png,437
437,apple,0,0,train/apple/0438.png,438
438,apple,0,0,train/apple/0439.png,439
439,apple,0,0,train/apple/0440.png,440
440,apple,0,0,train/apple/0441.png,441
441,apple,0,0,train/apple/0442.png,442
442,apple,0,0,train/apple/0443.png,443
443,apple,0,0,train/apple/0444.png,444
444,apple,0,0,train/apple/0445.png,445
445,apple,0,0,train/apple/0446.png,446
446,apple,0,0,train/apple/0447.png,447
447,apple,0,0,train/apple/0448.png,448
448,apple,0,0,train/apple/0449.png,449
449,apple,0,0,train/apple/0450.png,450
450,apple,0,0,train/apple/0451.png,451
451,apple,0,0,train/apple/0452.png,452
452,apple,0,0,train/apple/0453.png,453
453,apple,0,0,train/apple/0454.png,454
454,apple,0,0,train/apple/0455.png,455
455,apple,0,0,train/apple/0456.png,456
456,apple,0,0,train/apple/0457.png,457
457,apple,0,0,train/apple/0458.png,458
458,apple,0,0,train/apple/0459.png,459
459,apple,0,0,train/apple/0460.png,460
460,apple,0,0,train/apple/0461.png,461
461,apple,0,0,train/apple/0462.png,462
462,apple,0,0,train/apple/0463.png,463
463,apple,0,0,train/apple/0464.png,464
464,apple,0,0,train/apple/0465.png,465
465,apple,0,0,train/apple/0466.png,466
466,apple,0,0,train/apple/0467.png,467
467,apple,0,0,train/apple/0468.png,468
468,apple,0,0,train/apple/0469.png,469
469,apple,0,0,train/apple/0470.png,470
470,apple,0,0,train/apple/0471.png,471
471,apple,0,0,train/apple/0472.png,472
472,apple,0,0,train/apple/0473.png,473
473,apple,0,0,train/apple/0474.png,474
474,apple,0,0,train/apple/0475.png,475
475,apple,0,0,train/apple/0476.png,476
476,apple,0,0,train/apple/0477.png,477
477,apple,0,0,train/apple/0478.png,478
478,apple,0,0,train/apple/0479.png,479
479,apple,0,0,train/apple/0480.png,480
480,apple,0,0,train/apple/0481.png,481
481,apple,0,0,train/apple/0482.png,482
482,apple,0,0,train/apple/0483.png,483
483,apple,0,0,train/apple/0484.png,484
484,apple,0,0,train/apple/0485.png,485
485,apple,0,0,train/apple/0486.png,486
486,apple,0,0,train/apple/0487.png,487
487,apple,0,0,train/apple/0488.png,488
488,apple,0,0,train/apple/0489.png,489
489,apple,0,0,train/apple/0490.png,490
490,apple,0,0,train/apple/0491.png,491
491,apple,0,0,train/apple/0492.png,492
492,apple,0,0,train/apple/0493.png,493
493,apple,0,0,train/apple/0494.png,494
494,apple,0,0,train/apple/0495.png,495
495,apple,0,0,train/apple/0496.png,496
496,apple,0,0,train/apple/0497.png,497
497,apple,0,0,train/apple/0498.png,498
498,apple,0,0,train/apple/0499.png,499
499,apple,0,0,train/apple/0500.png,500
500,apple,0,1,test/apple/0001.png,1
501,apple,0,1,test/apple/0002.png,2
502,apple,0,1,test/apple/0003.png,3
503,apple,0,1,test/apple/0004.png,4
504,apple,0,1,test/apple/0005.png,5
505,apple,0,1,test/apple/0006.png,6
506,apple,0,1,test/apple/0007.png,7
507,apple,0,1,test/apple/0008.png,8
508,apple,0,1,test/apple/0009.png,9
509,apple,0,1,test/apple/0010.png,10
510,apple,0,1,test/apple/0011.png,11
511,apple,0,1,test/apple/0012.png,12
512,apple,0,1,test/apple/0013.png,13
513,apple,0,1,test/apple/0014.png,14
514,apple,0,1,test/apple/0015.png,15
515,apple,0,1,test/apple/0016.png,16
516,apple,0,1,test/apple/0017.png,17
517,apple,0,1,test/apple/0018.png,18
518,apple,0,1,test/apple/0019.png,19
519,apple,0,1,test/apple/0020.png,20
520,apple,0,1,test/apple/0021.png,21
521,apple,0,1,test/apple/0022.png,22
522,apple,0,1,test/apple/0023.png,23
523,apple,0,1,test/apple/0024.png,24
524,apple,0,1,test/apple/0025.png,25
525,apple,0,1,test/apple/0026.png,26
526,apple,0,1,test/apple/0027.png,27
527,apple,0,1,test/apple/0028.png,28
528,apple,0,1,test/apple/0029.png,29
529,apple,0,1,test/apple/0030.png,30
530,apple,0,1,test/apple/0031.png,31
531,apple,0,1,test/apple/0032.png,32
532,apple,0,1,test/apple/0033.png,33
533,apple,0,1,test/apple/0034.png,34
534,apple,0,1,test/apple/0035.png,35
535,apple,0,1,test/apple/0036.png,36
536,apple,0,1,test/apple/0037.png,37
537,apple,0,1,test/apple/0038.png,38
538,apple,0,1,test/apple/0039.png,39
539,apple,0,1,test/apple/0040.png,40
540,apple,0,1,test/apple/0041.png,41
541,apple,0,1,test/apple/0042.png,42
542,apple,0,1,test/apple/0043.png,43
543,apple,0,1,test/apple/0044.png,44
544,apple,0,1,test/apple/0045.png,45
545,apple,0,1,test/apple/0046.png,46
546,apple,0,1,test/apple/0047.png,47
547,apple,0,1,test/apple/0048.png,48
548,apple,0,1,test/apple/0049.png,49
549,apple,0,1,test/apple/0050.png,50
550,apple,0,1,test/apple/0051.png,51
551,apple,0,1,test/apple/0052.png,52
552,apple,0,1,test/apple/0053.png,53
553,apple,0,1,test/apple/0054.png,54
554,apple,0,1,test/apple/0055.png,55
555,apple,0,1,test/apple/0056.png,56
556,apple,0,1,test/apple/0057.png,57
557,apple,0,1,test/apple/0058.png,58
558,apple,0,1,test/apple/0059.png,59
559,apple,0,1,test/apple/0060.png,60
560,apple,0,1,test/apple/0061.png,61
561,apple,0,1,test/apple/0062.png,62
562,apple,0,1,test/apple/0063.png,63
563,apple,0,1,test/apple/0064.png,64
564,apple,0,1,test/apple/0065.png,65
565,apple,0,1,test/apple/0066.png,66
566,apple,0,1,test/apple/0067.png,67
567,apple,0,1,test/apple/0068.png,68
568,apple,0,1,test/apple/0069.png,69
569,apple,0,1,test/apple/0070.png,70
570,apple,0,1,test/apple/0071.png,71
571,apple,0,1,test/apple/0072.png,72
572,apple,0,1,test/apple/0073.png,73
573,apple,0,1,test/apple/0074.png,74
574,apple,0,1,test/apple/0075.png,75
575,apple,0,1,test/apple/0076.png,76
576,apple,0,1,test/apple/0077.png,77
577,apple,0,1,test/apple/0078.png,78
578,apple,0,1,test/apple/0079.png,79
579,apple,0,1,test/apple/0080.png,80
580,apple,0,1,test/apple/0081.png,81
581,apple,0,1,test/apple/0082.png,82
582,apple,0,1,test/apple/0083.png,83
583,apple,0,1,test/apple/0084.png,84
584,apple,0,1,test/apple/0085.png,85
585,apple,0,1,test/apple/0086.png,86
586,apple,0,1,test/apple/0087.png,87
587,apple,0,1,test/apple/0088.png,88
588,apple,0,1,test/apple/0089.png,89
589,apple,0,1,test/apple/0090.png,90
590,apple,0,1,test/apple/0091.png,91
591,apple,0,1,test/apple/0092.png,92
592,apple,0,1,test/apple/0093.png,93
593,apple,0,1,test/apple/0094.png,94
594,apple,0,1,test/apple/0095.png,95
595,apple,0,1,test/apple/0096.png,96
596,apple,0,1,test/apple/0097.png,97
597,apple,0,1,test/apple/0098.png,98
598,apple,0,1,test/apple/0099.png,99
599,apple,0,1,test/apple/0100.png,100
600,aquarium_fish,0,0,train/aquarium_fish/0001.png,1
601,aquarium_fish,0,0,train/aquarium_fish/0002.png,2
602,aquarium_fish,0,0,train/aquarium_fish/0003.png,3
603,aquarium_fish,0,0,train/aquarium_fish/0004.png,4
604,aquarium_fish,0,0,train/aquarium_fish/0005.png,5
605,aquarium_fish,0,0,train/aquarium_fish/0006.png,6
606,aquarium_fish,0,0,train/aquarium_fish/0007.png,7
607,aquarium_fish,0,0,train/aquarium_fish/0008.png,8
608,aquarium_fish,0,0,train/aquarium_fish/0009.png,9
609,aquarium_fish,0,0,train/aquarium_fish/0010.png,10
610,aquarium_fish,0,0,train/aquarium_fish/0011.png,11
611,aquarium_fish,0,0,train/aquarium_fish/0012.png,12
612,aquarium_fish,0,0,train/aquarium_fish/0013.png,13
613,aquarium_fish,0,0,train/aquarium_fish/0014.png,14
614,aquarium_fish,0,0,train/aquarium_fish/0015.png,15
615,aquarium_fish,0,0,train/aquarium_fish/0016.png,16
616,aquarium_fish,0,0,train/aquarium_fish/0017.png,17
617,aquarium_fish,0,0,train/aquarium_fish/0018.png,18
618,aquarium_fish,0,0,train/aquarium_fish/0019.png,19
619,aquarium_fish,0,0,train/aquarium_fish/0020.png,20
620,aquarium_fish,0,0,train/aquarium_fish/0021.png,21
621,aquarium_fish,0,0,train/aquarium_fish/0022.png,22
622,aquarium_fish,0,0,train/aquarium_fish/0023.png,23
623,aquarium_fish,0,0,train/aquarium_fish/0024.png,24
624,aquarium_fish,0,0,train/aquarium_fish/0025.png,25
625,aquarium_fish,0,0,train/aquarium_fish/0026.png,26
626,aquarium_fish,0,0,train/aquarium_fish/0027.png,27
627,aquarium_fish,0,0,train/aquarium_fish/0028.png,28
628,aquarium_fish,0,0,train/aquarium_fish/0029.png,29
629,aquarium_fish,0,0,train/aquarium_fish/0030.png,30
630,aquarium_fish,0,0,train/aquarium_fish/0031.png,31
631,aquarium_fish,0,0,train/aquarium_fish/0032.png,32
632,aquarium_fish,0,0,train/aquarium_fish/0033.png,33
633,aquarium_fish,0,0,train/aquarium_fish/0034.png,34
634,aquarium_fish,0,0,train/aquarium_fish/0035.png,35
635,aquarium_fish,0,0,train/aquarium_fish/0036.png,36
636,aquarium_fish,0,0,train/aquarium_fish/0037.png,37
637,aquarium_fish,0,0,train/aquarium_fish/0038.png,38
638,aquarium_fish,0,0,train/aquarium_fish/0039.png,39
639,aquarium_fish,0,0,train/aquarium_fish/0040.png,40
640,aquarium_fish,0,0,train/aquarium_fish/0041.png,41
641,aquarium_fish,0,0,train/aquarium_fish/0042.png,42
642,aquarium_fish,0,0,train/aquarium_fish/0043.png,43
643,aquarium_fish,0,0,train/aquarium_fish/0044.png,44
